Inference,Device,Model
"2.262362126260996
",Edge,ResNext Quantize EarlyExit
"2.317637300118804
",Edge,ResNext Quantize EarlyExit
"2.182823618873954
",Edge,ResNext Quantize EarlyExit
"2.3163356725126505
",Edge,ResNext Quantize EarlyExit
"2.3657162319868803
",Edge,ResNext Quantize EarlyExit
"2.1047434229403734
",Edge,ResNext Quantize EarlyExit
"2.291314760223031
",Edge,ResNext Quantize EarlyExit
"2.279247021302581
",Edge,ResNext Quantize EarlyExit
"2.4025425799191
",Edge,ResNext Quantize EarlyExit
"2.3724090587347746
",Edge,ResNext Quantize EarlyExit
"2.2861935049295425
",Edge,ResNext Quantize EarlyExit
"2.284024389460683
",Edge,ResNext Quantize EarlyExit
"2.3971965089440346
",Edge,ResNext Quantize EarlyExit
"2.2956693172454834
",Edge,ResNext Quantize EarlyExit
"2.191580643877387
",Edge,ResNext Quantize EarlyExit
"2.281168444082141
",Edge,ResNext Quantize EarlyExit
"2.303043833002448
",Edge,ResNext Quantize EarlyExit
"2.085342939943075
",Edge,ResNext Quantize EarlyExit
"2.090365543961525
",Edge,ResNext Quantize EarlyExit
"2.0991418696939945
",Edge,ResNext Quantize EarlyExit
"2.273677533492446
",Edge,ResNext Quantize EarlyExit
"2.400122730061412
",Edge,ResNext Quantize EarlyExit
"2.1832114178687334
",Edge,ResNext Quantize EarlyExit
"2.290079602971673
",Edge,ResNext Quantize EarlyExit
"2.7988532669842243
",Edge,ResNext Quantize EarlyExit
"2.267878033220768
",Edge,ResNext Quantize EarlyExit
"2.0121296010911465
",Edge,ResNext Quantize EarlyExit
"2.1020891424268484
",Edge,ResNext Quantize EarlyExit
"2.185790680348873
",Edge,ResNext Quantize EarlyExit
"2.289638241752982
",Edge,ResNext Quantize EarlyExit
"2.1133068595081568
",Edge,ResNext Quantize EarlyExit
"2.2883694395422935
",Edge,ResNext Quantize EarlyExit
"2.0844483617693186
",Edge,ResNext Quantize EarlyExit
"2.086680704727769
",Edge,ResNext Quantize EarlyExit
"2.205109128728509
",Edge,ResNext Quantize EarlyExit
"2.4792708083987236
",Edge,ResNext Quantize EarlyExit
"2.0883842278271914
",Edge,ResNext Quantize EarlyExit
"2.1169890016317368
",Edge,ResNext Quantize EarlyExit
"2.3701914623379707
",Edge,ResNext Quantize EarlyExit
"2.3993342593312263
",Edge,ResNext Quantize EarlyExit
"2.2844964247196913
",Edge,ResNext Quantize EarlyExit
"2.2894146349281073
",Edge,ResNext Quantize EarlyExit
"2.1894631814211607
",Edge,ResNext Quantize EarlyExit
"2.2015014458447695
",Edge,ResNext Quantize EarlyExit
"2.393583968281746
",Edge,ResNext Quantize EarlyExit
"1.9955860432237387
",Edge,ResNext Quantize EarlyExit
"2.2868291586637497
",Edge,ResNext Quantize EarlyExit
"2.1895443834364414
",Edge,ResNext Quantize EarlyExit
"2.121370481327176
",Edge,ResNext Quantize EarlyExit
"2.064654279500246
",Edge,ResNext Quantize EarlyExit
"2.1999973729252815
",Edge,ResNext Quantize EarlyExit
"2.0867745615541935
",Edge,ResNext Quantize EarlyExit
"2.2016690485179424
",Edge,ResNext Quantize EarlyExit
"2.090912939980626
",Edge,ResNext Quantize EarlyExit
"2.103215279057622
",Edge,ResNext Quantize EarlyExit
"2.2802716325968504
",Edge,ResNext Quantize EarlyExit
"2.210143055766821
",Edge,ResNext Quantize EarlyExit
"2.0813182462006807
",Edge,ResNext Quantize EarlyExit
"2.490438036620617
",Edge,ResNext Quantize EarlyExit
"2.1023509949445724
",Edge,ResNext Quantize EarlyExit
"2.2828444819897413
",Edge,ResNext Quantize EarlyExit
"2.2919166702777147
",Edge,ResNext Quantize EarlyExit
"2.205095738172531
",Edge,ResNext Quantize EarlyExit
"1.998538713902235
",Edge,ResNext Quantize EarlyExit
"2.18037274107337
",Edge,ResNext Quantize EarlyExit
"2.192355442792177
",Edge,ResNext Quantize EarlyExit
"2.2883362863212824
",Edge,ResNext Quantize EarlyExit
"2.2920383270829916
",Edge,ResNext Quantize EarlyExit
"2.1938954275101423
",Edge,ResNext Quantize EarlyExit
"2.65631665289402
",Edge,ResNext Quantize EarlyExit
"2.8901380375027657
",Edge,ResNext Quantize EarlyExit
"2.64535353705287
",Edge,ResNext Quantize EarlyExit
"2.778337851166725
",Edge,ResNext Quantize EarlyExit
"2.4790578857064247
",Edge,ResNext Quantize EarlyExit
"2.578600313514471
",Edge,ResNext Quantize EarlyExit
"2.5684029795229435
",Edge,ResNext Quantize EarlyExit
"2.593992043286562
",Edge,ResNext Quantize EarlyExit
"2.3841101992875338
",Edge,ResNext Quantize EarlyExit
"2.580428237095475
",Edge,ResNext Quantize EarlyExit
"2.3772827461361885
",Edge,ResNext Quantize EarlyExit
"2.1829794235527515
",Edge,ResNext Quantize EarlyExit
"2.3826717380434275
",Edge,ResNext Quantize EarlyExit
"2.3035029340535402
",Edge,ResNext Quantize EarlyExit
"2.274084735661745
",Edge,ResNext Quantize EarlyExit
"2.2889041677117348
",Edge,ResNext Quantize EarlyExit
"2.3927625007927418
",Edge,ResNext Quantize EarlyExit
"2.472800774499774
",Edge,ResNext Quantize EarlyExit
"2.3888322580605745
",Edge,ResNext Quantize EarlyExit
"2.39173380471766
",Edge,ResNext Quantize EarlyExit
"2.378565274178982
",Edge,ResNext Quantize EarlyExit
"2.1902758423238993
",Edge,ResNext Quantize EarlyExit
"2.3870963007211685
",Edge,ResNext Quantize EarlyExit
"2.3862969372421503
",Edge,ResNext Quantize EarlyExit
"2.3829460497945547
",Edge,ResNext Quantize EarlyExit
"2.2792000994086266
",Edge,ResNext Quantize EarlyExit
"2.4196515027433634
",Edge,ResNext Quantize EarlyExit
"2.368884289637208
",Edge,ResNext Quantize EarlyExit
"2.2853864021599293
",Edge,ResNext Quantize EarlyExit
"3.597554747015238
",Edge,ResNext Quantize EarlyExit
"2.3827846944332123
",Edge,ResNext Quantize EarlyExit
"2.1832130290567875
",Edge,ResNext Quantize EarlyExit
"2.285378634929657
",Edge,ResNext Quantize EarlyExit
"2.1958707850426435
",Edge,ResNext Quantize EarlyExit
"2.1823272947221994
",Edge,ResNext Quantize EarlyExit
"2.3025368247181177
",Edge,ResNext Quantize EarlyExit
"2.3720517084002495
",Edge,ResNext Quantize EarlyExit
"2.3916572108864784
",Edge,ResNext Quantize EarlyExit
"2.2886977829039097
",Edge,ResNext Quantize EarlyExit
"2.4337652940303087
",Edge,ResNext Quantize EarlyExit
"2.2555632665753365
",Edge,ResNext Quantize EarlyExit
"2.177753431722522
",Edge,ResNext Quantize EarlyExit
"2.416797421872616
",Edge,ResNext Quantize EarlyExit
"2.2832069732248783
",Edge,ResNext Quantize EarlyExit
"2.375811057165265
",Edge,ResNext Quantize EarlyExit
"2.299346713349223
",Edge,ResNext Quantize EarlyExit
"2.188276268541813
",Edge,ResNext Quantize EarlyExit
"4.079717770218849
",Edge,ResNext Quantize EarlyExit
"2.396534103900194
",Edge,ResNext Quantize EarlyExit
"2.4970717150717974
",Edge,ResNext Quantize EarlyExit
"2.502850081771612
",Edge,ResNext Quantize EarlyExit
"2.5692482627928257
",Edge,ResNext Quantize EarlyExit
"2.40218542329967
",Edge,ResNext Quantize EarlyExit
"2.189411796629429
",Edge,ResNext Quantize EarlyExit
"2.3994784485548735
",Edge,ResNext Quantize EarlyExit
"2.5729125291109085
",Edge,ResNext Quantize EarlyExit
"2.100965693593025
",Edge,ResNext Quantize EarlyExit
"2.2017177175730467
",Edge,ResNext Quantize EarlyExit
"2.275977475568652
",Edge,ResNext Quantize EarlyExit
"2.612032340839505
",Edge,ResNext Quantize EarlyExit
"2.3694133684039116
",Edge,ResNext Quantize EarlyExit
"2.4010834954679012
",Edge,ResNext Quantize EarlyExit
"2.3990215491503477
",Edge,ResNext Quantize EarlyExit
"2.0811070054769516
",Edge,ResNext Quantize EarlyExit
"2.182282652705908
",Edge,ResNext Quantize EarlyExit
"2.015405487269163
",Edge,ResNext Quantize EarlyExit
"2.2875538673251867
",Edge,ResNext Quantize EarlyExit
"2.1866217739880085
",Edge,ResNext Quantize EarlyExit
"2.2124014422297478
",Edge,ResNext Quantize EarlyExit
"2.4648980535566807
",Edge,ResNext Quantize EarlyExit
"2.1958041731268167
",Edge,ResNext Quantize EarlyExit
"2.2195251155644655
",Edge,ResNext Quantize EarlyExit
"2.088797699660063
",Edge,ResNext Quantize EarlyExit
"2.0643518790602684
",Edge,ResNext Quantize EarlyExit
"2.299909122288227
",Edge,ResNext Quantize EarlyExit
"2.397251546382904
",Edge,ResNext Quantize EarlyExit
"2.2021010275930166
",Edge,ResNext Quantize EarlyExit
"2.171867774799466
",Edge,ResNext Quantize EarlyExit
"2.121698869392276
",Edge,ResNext Quantize EarlyExit
"2.071120571345091
",Edge,ResNext Quantize EarlyExit
"2.282567899674177
",Edge,ResNext Quantize EarlyExit
"2.5067463237792253
",Edge,ResNext Quantize EarlyExit
"2.1972636729478836
",Edge,ResNext Quantize EarlyExit
"2.303404187783599
",Edge,ResNext Quantize EarlyExit
"2.192157942801714
",Edge,ResNext Quantize EarlyExit
"2.3670797739177942
",Edge,ResNext Quantize EarlyExit
"2.1043966989964247
",Edge,ResNext Quantize EarlyExit
"1.9928040709346533
",Edge,ResNext Quantize EarlyExit
"2.094608711078763
",Edge,ResNext Quantize EarlyExit
"2.2056606877595186
",Edge,ResNext Quantize EarlyExit
"2.6100140921771526
",Edge,ResNext Quantize EarlyExit
"2.369342966005206
",Edge,ResNext Quantize EarlyExit
"2.083613572642207
",Edge,ResNext Quantize EarlyExit
"2.19367197714746
",Edge,ResNext Quantize EarlyExit
"2.197258384898305
",Edge,ResNext Quantize EarlyExit
"2.091069696471095
",Edge,ResNext Quantize EarlyExit
"2.4813430439680815
",Edge,ResNext Quantize EarlyExit
"2.1032323390245438
",Edge,ResNext Quantize EarlyExit
"2.4916864801198244
",Edge,ResNext Quantize EarlyExit
"2.2860146407037973
",Edge,ResNext Quantize EarlyExit
"10.6970930099
",Edge,FCN
"15.27394104
",Edge,FCN
"14.168296814
",Edge,FCN
"14.5038900375
",Edge,FCN
"15.4611470699
",Edge,FCN
"11.4887490273
",Edge,FCN
"13.2999260426
",Edge,FCN
"14.6849050522
",Edge,FCN
"15.638076067
",Edge,FCN
"12.2130949497
",Edge,FCN
"12.1944589615
",Edge,FCN
"12.1560781002
",Edge,FCN
"12.4390690327
",Edge,FCN
"15.020029068
",Edge,FCN
"14.1408209801
",Edge,FCN
"12.4244978428
",Edge,FCN
"12.6811649799
",Edge,FCN
"10.5057740211
",Edge,FCN
"12.2947309017
",Edge,FCN
"12.3617119789
",Edge,FCN
"13.7383160591
",Edge,FCN
"12.1652071476
",Edge,FCN
"10.7077560425
",Edge,FCN
"13.0188159943
",Edge,FCN
"14.0682380199
",Edge,FCN
"9.89349198341
",Edge,FCN
"9.37763905525
",Edge,FCN
"10.9184389114
",Edge,FCN
"11.6515450478
",Edge,FCN
"12.4581980705
",Edge,FCN
"14.7671239376
",Edge,FCN
"7.978910923
",Edge,FCN
"10.7021450996
",Edge,FCN
"12.0159158707
",Edge,FCN
"12.4982140064
",Edge,FCN
"11.6783509254
",Edge,FCN
"11.6422901154
",Edge,FCN
"11.3460490704
",Edge,FCN
"15.0207459927
",Edge,FCN
"10.6917011738
",Edge,FCN
"12.2825679779
",Edge,FCN
"12.1715908051
",Edge,FCN
"10.1130328178
",Edge,FCN
"10.853292942
",Edge,FCN
"12.4360830784
",Edge,FCN
"11.3159599304
",Edge,FCN
"11.2846031189
",Edge,FCN
"9.17239499092
",Edge,FCN
"12.8120260239
",Edge,FCN
"13.0612928867
",Edge,FCN
"12.311164856
",Edge,FCN
"9.26813697815
",Edge,FCN
"12.4090800285
",Edge,FCN
"12.5353491306
",Edge,FCN
"14.4711298943
",Edge,FCN
"11.0629868507
",Edge,FCN
"10.6745929718
",Edge,FCN
"10.5567247868
",Edge,FCN
"11.1040811539
",Edge,FCN
"11.7747161388
",Edge,FCN
"12.3653509617
",Edge,FCN
"11.6292860508
",Edge,FCN
"15.219078064
",Edge,FCN
"10.2258970737
",Edge,FCN
"12.0263960361
",Edge,FCN
"12.0532197952
",Edge,FCN
"11.453895092
",Edge,FCN
"12.4866201878
",Edge,FCN
"10.7966320515
",Edge,FCN
"12.1912720203
",Edge,FCN
"15.1370129585
",Edge,FCN
"14.7848789692
",Edge,FCN
"15.0934901237
",Edge,FCN
"11.7662198544
",Edge,FCN
"10.1674520969
",Edge,FCN
"15.8527238369
",Edge,FCN
"11.7496628761
",Edge,FCN
"11.8066949844
",Edge,FCN
"10.1830861568
",Edge,FCN
"12.011868
",Edge,FCN
"11.7968199253
",Edge,FCN
"11.9663729668
",Edge,FCN
"13.6447470188
",Edge,FCN
"12.5706589222
",Edge,FCN
"11.2435510159
",Edge,FCN
"11.2115209103
",Edge,FCN
"12.0174708366
",Edge,FCN
"13.7273640633
",Edge,FCN
"11.719399929
",Edge,FCN
"14.7457880974
",Edge,FCN
"11.4132421017
",Edge,FCN
"13.7734098434
",Edge,FCN
"11.3746170998
",Edge,FCN
"11.40756917
",Edge,FCN
"15.4296848774
",Edge,FCN
"11.7828350067
",Edge,FCN
"10.5373301506
",Edge,FCN
"14.6888570786
",Edge,FCN
"13.7753939629
",Edge,FCN
"12.6144058704
",Edge,FCN
"11.4895191193
",Edge,FCN
"15.2733519077
",Edge,FCN
"13.3004448414
",Edge,FCN
"15.3084001541
",Edge,FCN
"15.2661809921
",Edge,FCN
"11.5472068787
",Edge,FCN
"12.1497628689
",Edge,FCN
"14.9588880539
",Edge,FCN
"13.9327690601
",Edge,FCN
"12.2129468918
",Edge,FCN
"11.5293829441
",Edge,FCN
"12.3324079514
",Edge,FCN
"11.9494159222
",Edge,FCN
"15.8185789585
",Edge,FCN
"15.2706677914
",Edge,FCN
"11.373085022
",Edge,FCN
"12.1120629311
",Edge,FCN
"11.6329860687
",Edge,FCN
"11.5651750565
",Edge,FCN
"11.1018359661
",Edge,FCN
"13.7967698574
",Edge,FCN
"11.4622621536
",Edge,FCN
"12.328701973
",Edge,FCN
"10.284744978
",Edge,FCN
"14.0714178085
",Edge,FCN
"11.1130039692
",Edge,FCN
"10.8778469563
",Edge,FCN
"11.1926579475
",Edge,FCN
"12.394288063
",Edge,FCN
"12.3104329109
",Edge,FCN
"13.2264008522
",Edge,FCN
"10.9264981747
",Edge,FCN
"11.1206419468
",Edge,FCN
"12.5402140617
",Edge,FCN
"12.4632461071
",Edge,FCN
"10.3727681637
",Edge,FCN
"10.0193629265
",Edge,FCN
"11.3651299477
",Edge,FCN
"15.1392347813
",Edge,FCN
"9.75415897369
",Edge,FCN
"12.0021231174
",Edge,FCN
"11.9304699898
",Edge,FCN
"10.8296909332
",Edge,FCN
"11.7317321301
",Edge,FCN
"11.6005871296
",Edge,FCN
"12.3808479309
",Edge,FCN
"11.0153541565
",Edge,FCN
"11.8756370544
",Edge,FCN
"14.1089179516
",Edge,FCN
"11.4292490482
",Edge,FCN
"12.6510210037
",Edge,FCN
"10.8759322166
",Edge,FCN
"11.813049078
",Edge,FCN
"13.0847389698
",Edge,FCN
"14.756788969
",Edge,FCN
"12.3127198219
",Edge,FCN
"13.1961388588
",Edge,FCN
"10.5927810669
",Edge,FCN
"11.0873801708
",Edge,FCN
"11.6145620346
",Edge,FCN
"11.2830369473
",Edge,FCN
"11.3272709846
",Edge,FCN
"14.6153869629
",Edge,FCN
"11.8585870266
",Edge,FCN
"12.8676609993
",Edge,FCN
"12.3436799049
",Edge,FCN
"10.9592950344
",Edge,FCN
"12.0109019279
",Edge,FCN
"9.69088792801
",Edge,FCN
"11.6884839535
",Edge,FCN
"13.9385530949
",Edge,FCN
"15.5191118717
",Edge,FCN
"12.284099102
",Edge,FCN
"11.759914875
",Edge,FCN
"11.5309538841
",Edge,FCN
"13.6751930714
",Edge,FCN
"11.4753699303
",Edge,FCN
"10.8814470768
",Edge,FCN
"11.9077289104
",Edge,FCN
"9.44983386993
",Edge,FCN
"11.8647089005
",Edge,FCN
"12.5693371296
",Edge,FCN
"13.8293459415
",Edge,FCN
"12.2202830315
",Edge,FCN
"10.7511081696
",Edge,FCN
"11.853716135
",Edge,FCN
"12.6887030602
",Edge,FCN
"13.3488600254
",Edge,FCN
"12.4505300522
",Edge,FCN
"15.0086429119
",Edge,FCN
"11.0898330212
",Edge,FCN
"13.6920239925
",Edge,FCN
"11.9785101414
",Edge,FCN
"10.2997400761
",Edge,FCN
"15.1659078598
",Edge,FCN
"11.7097079754
",Edge,FCN
"11.0982630253
",Edge,FCN
"14.8566708565
",Edge,FCN
"13.3877341747
",Edge,FCN
"12.3363230228
",Edge,FCN
"10.4160590172
",Edge,FCN
"15.413738966
",Edge,FCN
"15.5044169426
",Edge,FCN
"15.4734449387
",Edge,FCN
"14.7195551395
",Edge,FCN
"11.4636640549
",Edge,FCN
"14.2047579288
",Edge,FCN
"15.3750619888
",Edge,FCN
"15.5104238987
",Edge,FCN
"12.2601261139
",Edge,FCN
"13.1992948055
",Edge,FCN
"12.2906019688
",Edge,FCN
"12.4931969643
",Edge,FCN
"15.3858509064
",Edge,FCN
"14.3097820282
",Edge,FCN
"12.2008109093
",Edge,FCN
"12.8930380344
",Edge,FCN
"10.6742079258
",Edge,FCN
"12.3772771358
",Edge,FCN
"12.348662138
",Edge,FCN
"15.0764911175
",Edge,FCN
"18.9383718967
",Edge,FCN
"14.1598260403
",Edge,FCN
"13.3001279831
",Edge,FCN
"17.5128288269
",Edge,FCN
"10.5122468472
",Edge,FCN
"8.37761497498
",Edge,FCN
"11.5618929863
",Edge,FCN
"10.7874510288
",Edge,FCN
"14.0175991058
",Edge,FCN
"17.7311971188
",Edge,FCN
"15.742618084
",Edge,FCN
"12.0606198311
",Edge,FCN
"9.47379803658
",Edge,FCN
"11.1520659924
",Edge,FCN
"10.7895750999
",Edge,FCN
"11.9154269695
",Edge,FCN
"14.6403410435
",Edge,FCN
"15.8931040764
",Edge,FCN
"11.4699850082
",Edge,FCN
"12.3760390282
",Edge,FCN
"11.8797118664
",Edge,FCN
"10.332901001
",Edge,FCN
"11.5481038094
",Edge,FCN
"13.0031838417
",Edge,FCN
"14.2855229378
",Edge,FCN
"11.1099030972
",Edge,FCN
"12.0681331158
",Edge,FCN
"15.0534579754
",Edge,FCN
"13.0933330059
",Edge,FCN
"12.7376520634
",Edge,FCN
"16.4450368881
",Edge,FCN
"13.5480728149
",Edge,FCN
"16.1050560474
",Edge,FCN
"16.9643251896
",Edge,FCN
"15.3185100555
",Edge,FCN
"13.3122358322
",Edge,FCN
"10.0718660355
",Edge,FCN
"11.8288960457
",Edge,FCN
"12.9586889744
",Edge,FCN
"12.315901041
",Edge,FCN
"11.1870279312
",Edge,FCN
"15.3241641521
",Edge,FCN
"11.3570458889
",Edge,FCN
"12.2225749493
",Edge,FCN
"10.7282631397
",Edge,FCN
"11.1593291759
",Edge,FCN
"12.4902751446
",Edge,FCN
"9.55323815346
",Edge,FCN
"12.8610320091
",Edge,FCN
"15.0249269009
",Edge,FCN
"15.1822059155
",Edge,FCN
"15.7714400291
",Edge,FCN
"12.0039331913
",Edge,FCN
"12.6450548172
",Edge,FCN
"15.0226781368
",Edge,FCN
"11.2478029728
",Edge,FCN
"11.0501229763
",Edge,FCN
"11.8863368034
",Edge,FCN
"9.37789297104
",Edge,FCN
"12.1772978306
",Edge,FCN
"9.30683612823
",Edge,FCN
"14.4338879585
",Edge,FCN
"12.536839962
",Edge,FCN
"11.3165569305
",Edge,FCN
"12.0890419483
",Edge,FCN
"10.6181042194
",Edge,FCN
"13.4117641449
",Edge,FCN
"9.19363999367
",Edge,FCN
"16.1038239002
",Edge,FCN
"11.7581510544
",Edge,FCN
"19.5815389156
",Edge,FCN
"11.7076420784
",Edge,FCN
"17.0940160751
",Edge,FCN
"27.4342710972
",Edge,FCN
"11.6506559849
",Edge,FCN
"10.3093278408
",Edge,FCN
"14.3535628319
",Edge,FCN
"14.069122076
",Edge,FCN
"12.247262001
",Edge,FCN
"10.7760519981
",Edge,FCN
"29.3661470413
",Edge,FCN
"17.5876500607
",Edge,FCN
"14.671984911
",Edge,FCN
"15.3996560574
",Edge,FCN
"11.3881628513
",Edge,FCN
"14.6564941406
",Edge,FCN
"22.0055770874
",Edge,FCN
"13.956207037
",Edge,FCN
"12.3079798222
",Edge,FCN
"12.4053969383
",Edge,FCN
"14.4729669094
",Edge,FCN
"22.5188539028
",Edge,FCN
"14.5744509697
",Edge,FCN
"21.8137390614
",Edge,FCN
"12.2586100101
",Edge,FCN
"14.8754179478
",Edge,FCN
"17.7710909843
",Edge,FCN
"16.86282897
",Edge,FCN
"12.254240036
",Edge,FCN
"14.6650488377
",Edge,FCN
"9.73403191566
",Edge,FCN
"12.5659790039
",Edge,FCN
"12.8009431362
",Edge,FCN
"13.6122558117
",Edge,FCN
"12.4272449017
",Edge,FCN
"11.1092250347
",Edge,FCN
"12.2698090076
",Edge,FCN
"11.7468059063
",Edge,FCN
"11.5567917824
",Edge,FCN
"15.4286620617
",Edge,FCN
"11.660984993
",Edge,FCN
"11.1859810352
",Edge,FCN
"12.3968760967
",Edge,FCN
"13.0227620602
",Edge,FCN
"11.5843038559
",Edge,FCN
"11.5914440155
",Edge,FCN
"10.8806979656
",Edge,FCN
"15.5542721748
",Edge,FCN
"10.714015007
",Edge,FCN
"11.5338368416
",Edge,FCN
"10.455548048
",Edge,FCN
"9.08464312553
",Edge,FCN
"9.79710412025
",Edge,FCN
"12.8105781078
",Edge,FCN
"12.6082069874
",Edge,FCN
"11.4708070755
",Edge,FCN
"11.9162950516
",Edge,FCN
"13.2047989368
",Edge,FCN
"13.2751839161
",Edge,FCN
"12.4023270607
",Edge,FCN
"10.7542619705
",Edge,FCN
"11.6908299923
",Edge,FCN
"13.6749551296
",Edge,FCN
"14.7001209259
",Edge,FCN
"10.5474898815
",Edge,FCN
"12.9739210606
",Edge,FCN
"10.3861100674
",Edge,FCN
"11.1956999302
",Edge,FCN
"8.44321012497
",Edge,FCN
"21.6048340797
",Edge,FCN
"18.353520155
",Edge,FCN
"21.4490280151
",Edge,FCN
"10.88007617
",Edge,FCN
"12.0514788628
",Edge,FCN
"12.8773570061
",Edge,FCN
"10.6014070511
",Edge,FCN
"9.25934791565
",Edge,FCN
"15.5786540508
",Edge,FCN
"15.543145895
",Edge,FCN
"15.0715720654
",Edge,FCN
"15.2840051651
",Edge,FCN
"19.315322876
",Edge,FCN
"13.7316131592
",Edge,FCN
"17.6413900852
",Edge,FCN
"15.1913559437
",Edge,FCN
"11.1698300838
",Edge,FCN
"12.0352962017
",Edge,FCN
"12.6347241402
",Edge,FCN
"11.1899149418
",Edge,FCN
"12.7232720852
",Edge,FCN
"11.376541853
",Edge,FCN
"13.7440910339
",Edge,FCN
"12.1232600212
",Edge,FCN
"12.4045748711
",Edge,FCN
"9.46464395523
",Edge,FCN
"11.9455718994
",Edge,FCN
"12.9153819084
",Edge,FCN
"11.9599659443
",Edge,FCN
"13.0421199799
",Edge,FCN
"11.1112589836
",Edge,FCN
"12.9325759411
",Edge,FCN
"13.0709841251
",Edge,FCN
"11.4355010986
",Edge,FCN
"15.2067689896
",Edge,FCN
"11.6862540245
",Edge,FCN
"10.5489768982
",Edge,FCN
"14.5378987789
",Edge,FCN
"19.0494539738
",Edge,FCN
"12.1394808292
",Edge,FCN
"14.0715148449
",Edge,FCN
"15.156195879
",Edge,FCN
"20.6214060783
",Edge,FCN
"15.0866801739
",Edge,FCN
"15.1754219532
",Edge,FCN
"11.341917038
",Edge,FCN
"14.1140389442
",Edge,FCN
"14.8631608486
",Edge,FCN
"16.7639248371
",Edge,FCN
"11.8141889572
",Edge,FCN
"10.8150589466
",Edge,FCN
"12.2429389954
",Edge,FCN
"10.7164001465
",Edge,FCN
"15.0906248093
",Edge,FCN
"20.1741471291
",Edge,FCN
"12.2156999111
",Edge,FCN
"10.3182749748
",Edge,FCN
"11.3280079365
",Edge,FCN
"11.7592101097
",Edge,FCN
"11.4149270058
",Edge,FCN
"12.1787397861
",Edge,FCN
"12.4608721733
",Edge,FCN
"11.520786047
",Edge,FCN
"12.3168270588
",Edge,FCN
"14.3016369343
",Edge,FCN
"11.3346941471
",Edge,FCN
"10.9708349705
",Edge,FCN
"8.94278001785
",Edge,FCN
"12.4017620087
",Edge,FCN
"11.7640619278
",Edge,FCN
"15.0567009449
",Edge,FCN
"12.0232958794
",Edge,FCN
"13.4402909279
",Edge,FCN
"16.7560241222
",Edge,FCN
"18.6138660908
",Edge,FCN
"16.6919178963
",Edge,FCN
"12.6233038902
",Edge,FCN
"14.1408839226
",Edge,FCN
"23.9819378853
",Edge,FCN
"10.8262410164
",Edge,FCN
"12.1130349636
",Edge,FCN
"12.6788489819
",Edge,FCN
"8.18280076981
",Edge,FCN
"10.4334440231
",Edge,FCN
"13.0494110584
",Edge,FCN
"12.0010900497
",Edge,FCN
"10.2520000935
",Edge,FCN
"9.15497612953
",Edge,FCN
"12.7440330982
",Edge,FCN
"17.8549180031
",Edge,FCN
"12.7297961712
",Edge,FCN
"10.0577940941
",Edge,FCN
"11.4957249165
",Edge,FCN
"14.6100420952
",Edge,FCN
"12.8220767975
",Edge,FCN
"11.8180789948
",Edge,FCN
"13.527987957
",Edge,FCN
"9.278195858
",Edge,FCN
"12.2780740261
",Edge,FCN
"10.9250128269
",Edge,FCN
"10.0425341129
",Edge,FCN
"11.6701009274
",Edge,FCN
"15.2510459423
",Edge,FCN
"12.2937200069
",Edge,FCN
"11.6035120487
",Edge,FCN
"11.5127799511
",Edge,FCN
"12.4851379395
",Edge,FCN
"11.5297880173
",Edge,FCN
"10.5416841507
",Edge,FCN
"12.42146492
",Edge,FCN
"14.2124481201
",Edge,FCN
"15.7942340374
",Edge,FCN
"14.9140818119
",Edge,FCN
"12.4832260609
",Edge,FCN
"15.7267849445
",Edge,FCN
"27.7929210663
",Edge,FCN
"12.0654881001
",Edge,FCN
"10.9739830494
",Edge,FCN
"11.4156279564
",Edge,FCN
"10.7726609707
",Edge,FCN
"11.3864688873
",Edge,FCN
"9.88298106194
",Edge,FCN
"15.9205288887
",Edge,FCN
"12.9660799503
",Edge,FCN
"10.227866888
",Edge,FCN
"12.2200798988
",Edge,FCN
"12.5673151016
",Edge,FCN
"17.8983170986
",Edge,FCN
"13.2536380291
",Edge,FCN
"15.3406949043
",Edge,FCN
"13.374270916
",Edge,FCN
"13.6345479488
",Edge,FCN
"11.0410180092
",Edge,FCN
"10.8922078609
",Edge,FCN
"23.8542280197
",Edge,FCN
"12.5259609222
",Edge,FCN
"11.8927299976
",Edge,FCN
"14.526651144
",Edge,FCN
"15.3323190212
",Edge,FCN
"11.4244360924
",Edge,FCN
"5.96979403496
",Edge,FCN Quantize
"10.5324239731
",Edge,FCN Quantize
"9.62912201881
",Edge,FCN Quantize
"7.92261815071
",Edge,FCN Quantize
"8.91407012939
",Edge,FCN Quantize
"7.35029911995
",Edge,FCN Quantize
"9.10853791237
",Edge,FCN Quantize
"8.78166484833
",Edge,FCN Quantize
"9.53921699524
",Edge,FCN Quantize
"6.36199092865
",Edge,FCN Quantize
"7.07427382469
",Edge,FCN Quantize
"8.00891304016
",Edge,FCN Quantize
"6.51630115509
",Edge,FCN Quantize
"9.50825786591
",Edge,FCN Quantize
"8.0891289711
",Edge,FCN Quantize
"6.63353013992
",Edge,FCN Quantize
"6.42758607864
",Edge,FCN Quantize
"6.14934778214
",Edge,FCN Quantize
"6.61362600327
",Edge,FCN Quantize
"7.29853200912
",Edge,FCN Quantize
"9.21414995193
",Edge,FCN Quantize
"7.95872402191
",Edge,FCN Quantize
"6.13521194458
",Edge,FCN Quantize
"7.91640710831
",Edge,FCN Quantize
"8.66965198517
",Edge,FCN Quantize
